time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6,x,y,z
24.45,0.599127971219339,0.668909233663859,-0.0669736744441194,-1.45672977159549e-16,0.968860767572169,0.599127971219339,-1.03002001230966,-0.604547173111914,0.420058239081196,1.56269698745667e-17,0.184488934034161,-1.03002001230966,-0.09165917795859,-0.0537973012780355,0.0373800435222427,1.3906091100838e-18,0.0164172577560988,-0.0916591779585908,0,0,0,0,0,0,0.380783328282301,0.260020711762901,0.315084912350208
24.46,0.588823493086104,0.662861251050519,-0.0627713474139955,-1.45516642556884e-16,0.97070642315542,0.588823493086104,-1.03084511008133,-0.605031445766273,0.420394726831818,1.56394878624381e-17,0.184636718937901,-1.03084511008133,-0.0733567059299995,-0.0430550753080439,0.0299160097371873,1.11293277797105e-18,0.0131390655711014,-0.0733567059300003,0,0,0,0,0,0,0.382670666850956,0.255567770289081,0.316399511783203
24.47,0.578511679445407,0.656808963025395,-0.0585660288494254,-1.45360196663417e-16,0.972553392616008,0.578511679445407,-1.0314870811759,-0.605408236319663,0.420656532665008,1.56492275401485e-17,0.184751703658102,-1.0314870811759,-0.0550346581926574,-0.0323013598143083,0.0224439926725366,8.34959452588958e-19,0.00985736714195568,-0.0550346581926582,0,0,0,0,0,0,0.384502733682777,0.251096950841589,0.317708312764205
24.48,0.568194362461239,0.650753444936099,-0.0543584659354834,-1.4520366727586e-16,0.974401347791397,0.568194362461239,-1.03194575430591,-0.60567744423875,0.42084358672707,1.56561863090067e-17,0.18483385751513,-1.03194575430591,-0.0366979286737506,-0.0215390271777654,0.0149659881481893,5.56763382254849e-19,0.00657303902969864,-0.0366979286737514,0,0,0,0,0,0,0.386278996644565,0.246609792571093,0.319011034868864
24.49,0.557873375765769,0.644695772991958,-0.0501494064559903,-1.45047082213203e-16,0.97624996025608,0.557873375765769,-1.03222100712319,-0.605838997714012,0.420955839122506,1.56603623128048e-17,0.184883158594956,-1.03222100712319,-0.0183514113004699,-0.0107709497793514,0.00748399198404475,2.78418815286106e-19,0.00328695779536811,-0.0183514113004707,0,0,0,0,0,0,0.387998974451745,0.242107847858834,0.320307402448665
24.5,0.547550553969952,0.638637023976775,-0.0459395985939306,-1.44890469309282e-16,0.978098901409237,0.547550553969951,-1.03231276621883,-0.605892853659734,0.420993259914018,1.56617544378181e-17,0.184899593749167,-1.03231276621883,7.89491928622333e-16,-3.94745964311167e-16,7.89491928622333e-16,0,0,0,0,0,0,0,0,0,0.389662237027454,0.23759268058527,0.321597144766736
24.51,0.537227732174134,0.632578274961593,-0.041729790731871,-1.44733856405362e-16,0.979947842562394,0.537227732174134,-1.03222100712319,-0.605838997714012,0.420955839122506,1.56603623128048e-17,0.184883158594956,-1.03222100712319,0.0183514113004713,0.0107709497793498,-0.00748399198404342,-2.78418815286093e-19,-0.00328695779536802,0.0183514113004705,0,0,0,0,0,0,0.391268405785838,0.233065864386092,0.322879996128806
24.52,0.526906745478664,0.626520603017451,-0.0375207312523778,-1.44577271342705e-16,0.981796455027077,0.526906745478664,-1.03194575430591,-0.60567744423875,0.42084358672707,1.56561863090067e-17,0.18483385751513,-1.03194575430591,0.0366979286737532,0.0215390271777646,-0.0149659881481886,-5.56763382254872e-19,-0.00657303902969892,0.0366979286737524,0,0,0,0,0,0,0.392817153839218,0.228528980899168,0.324155696009174
24.53,0.516589428494496,0.620465084928155,-0.0333131683384357,-1.44420741955148e-16,0.983644410202466,0.516589428494496,-1.03148708117589,-0.605408236319662,0.420656532665008,1.56492275401485e-17,0.184751703658102,-1.0314870811759,0.0550346581926582,0.0323013598143067,-0.0224439926725354,-8.34959452588947e-19,-0.00985736714195548,0.0550346581926574,0,0,0,0,0,0,0.394308206128957,0.223983618005963,0.325423989171584
24.54,0.506277614853799,0.614412796903031,-0.0291078497738657,-1.44264296061681e-16,0.985491379663054,0.506277614853799,-1.03084511008133,-0.605031445766273,0.420394726831818,1.56394878624381e-17,0.184636718937901,-1.03084511008133,0.0733567059300009,0.0430550753080422,-0.029916009737186,-1.11293277797105e-18,-0.0131390655711014,0.0733567059300001,0,0,0,0,0,0,0.395741339480055,0.219431368070994,0.326684625784878
24.55,0.495973136720564,0.608364814289691,-0.0249055227437417,-1.44107961459016e-16,0.987337035246305,0.495973136720564,-1.03002001230966,-0.604547173111914,0.420058239081196,1.56269698745666e-17,0.184488934034161,-1.03002001230966,0.091659177958591,0.053797301278034,-0.0373800435222413,-1.39060911008379e-18,-0.0164172577560987,0.0916591779585902,0,0,0,0,0,0,0.397116382579663,0.214873826182845,0.327937361533326
24.56,0.485677824301212,0.602322211286797,-0.0207069336348111,-1.43951765914168e-16,0.989181049140303,0.485677824301212,-1.02901200808761,-0.603955547613728,0.419647159225038,1.56116769177084e-17,0.184308388392129,-1.02901200808761,0.109937180351242,0.0645251653433464,-0.0448340982078027,-1.66791420060988e-18,-0.0196910671359113,0.109937180351241,0,0,0,0,0,0,0.398433215879893,0.210312588400279,0.329181957721527
24.57,0.475393505355198,0.596286060656818,-0.0165128278359101,-1.43795737157028e-16,0.991023093971415,0.475393505355198,-1.02782136658118,-0.603256727252666,0.419161597033438,1.55936130755208e-17,0.184095130222663,-1.02782136658118,0.128185819180763,0.0752357951230438,-0.0522761779739708,-1.94477380123194e-18,-0.0229596171495015,0.128185819180762,0,0,0,0,0,0,0.399691771425489,0.205749250006909,0.330418181373786
24.58,0.465122004705623,0.590257433438795,-0.0123239495383837,-1.43639902872938e-16,0.992862842891945,0.465122004705623,-1.02644840589563,-0.602450898733489,0.41860168223469,1.55727831741445e-17,0.18384921650223,-1.02644840589563,0.14640020051997,0.0859263182361893,-0.0597042870008464,-2.22111366363267e-18,-0.0262220312358326,0.146400200519969,0,0,0,0,0,0,0.400892032607063,0.201185403777874,0.331645805327892
24.59,0.454865143749838,0.584237398661105,-0.00814104153650275,-1.43484290695263e-16,0.994699969667789,0.454865143749838,-1.0248934930755,-0.601538277484767,0.417967564515285,1.55491927822033e-17,0.183570712972908,-1.0248934930755,0.164575430441672,0.096593862301849,-0.0671164294685317,-2.49685953949471e-18,-0.0294774328338672,0.164575430441671,0,0,0,0,0,0,0.402034033840823,0.196622638261913,0.332864608323199
24.6,0.444624739970053,0.578227023054216,-0.00396484502788225,-1.43328928197974e-16,0.996534148766092,0.444624739970053,-1.02315704410461,-0.600519107658881,0.417259413519916,1.55228482108041e-17,0.183259694142384,-1.02315704410461,0.182706615018682,0.107235554939085,-0.0745106095571272,-2.77193718050074e-18,-0.0327249453825686,0.182706615018681,0,0,0,0,0,0,0.403117860175836,0.192062536082135,0.334074375082953
24.61,0.434402606443943,0.572227370763455,0.000203900586101036,-1.43173842888216e-16,0.998365055442903,0.434402606443943,-1.02123952390603,-0.599393662132017,0.416477418851472,1.54937565135372e-17,0.182916243283958,-1.02123952390604,0.200788860323811,0.117848523766963,-0.0818848314467341,-3.0462723383334e-18,-0.0359636923208997,0.20078886032381,0,0,0,0,0,0,0.404143646830064,0.187506672258758,0.335274896390797
24.62,0.424200551355254,0.56623950306177,0.00436445789988998,-1.43019062198885e-16,1.00019236583083,0.424200551355254,-1.01914144634213,-0.598162242504175,0.415621790071044,1.54619254864757e-17,0.182540452436537,-1.01914144634213,0.218817272429873,0.128429896404546,-0.0892370993174535,-3.31979076467541e-18,-0.0391927970878232,0.218817272429872,0,0,0,0,0,0,0.405111578656556,0.18295661255697,0.33646596916139
24.63,0.414020377504417,0.560264478062487,0.00851609170332862,-1.42864613481206e-16,1.00201575702671,0.414020377504417,-1.01686337421452,-0.596825179099163,0.414692756697919,1.54273636681764e-17,0.182132422404643,-1.01686337421453,0.236786957409679,0.138976800470898,-0.0965654173493868,-3.59241821120939e-18,-0.0424113831223026,0.236786957409678,0,0,0,0,0,0,0.406021889541333,0.178413911862986,0.337647396505108
24.64,0.403863881819145,0.554303350432077,0.0126580691812464,-1.42710523997305e-16,1.00383490717924,0.403863881819145,-1.01440591926412,-0.595382830964598,0.413690568209585,1.53900803396787e-17,0.181692262758403,-1.01440591926412,0.254693021336041,0.149486363585085,-0.103867789722635,-3.86408042961803e-18,-0.0456185738633005,0.254693021336041,0,0,0,0,0,0,0.406874861734661,0.173880112591293,0.338818987786769
24.65,0.393732854865048,0.548357171102914,0.0167896601130377,-1.42556820912784e-16,1.00564949557664,0.393732854865048,-1.01176974217107,-0.593835585871906,0.412615494041729,1.53500855245055e-17,0.181220091833558,-1.01176974217107,0.272530570281772,0.159955713366169,-0.1111422206173,-4.13470317158397e-18,-0.0488134927497799,0.272530570281771,0,0,0,0,0,0,0.407670825117515,0.169356743125934,0.339980558678366
24.66,0.383629080356238,0.54242698698604,0.0209101370722447,-1.424035312893e-16,1.00745920273434,0.383629080356238,-1.00895555255484,-0.592183860316321,0.411467823588234,1.53073899886628e-17,0.180716036731459,-1.00895555255484,0.290294710319681,0.170381977433215,-0.118386714213481,-4.40421218878987e-18,-0.0519952632207038,0.29029471031968,0,0,0,0,0,0,0.408410156405217,0.164845316298609,0.341131931205774
24.67,0.373554334665937,0.536513840683925,0.0250187756261397,-1.42250682077134e-16,1.0092637104826,0.373554334665936,-1.00596410897413,-0.590428099516891,0.410247866201187,1.52620052406399e-17,0.180180233319066,-1.00596410897413,0.307980547522584,0.180762283405287,-0.125599274691281,-4.67253323291845e-18,-0.0551630087150353,0.307980547522582,0,0,0,0,0,0,0.409093278290315,0.160347327906209,0.342272933789423
24.68,0.363510386337082,0.53061877020323,0.0291148545353065,-1.42098300107773e-16,1.01106270205416,0.363510386337081,-1.00279621892693,-0.588568777416469,0.40895595119087,1.52139435314091e-17,0.179612826228951,-1.00279621892693,0.325583187963289,0.19109375890145,-0.132777906230801,-4.9395920556523e-18,-0.0583158526717372,0.325583187963289,0,0,0,0,0,0,0.409720658526913,0.155864255270312,0.343403401278921
24.69,0.353498995592933,0.524742808667568,0.0331976559532237,-1.41946412086481e-16,1.01285586217194,0.353498995592933,-0.999452738850495,-0.586606396681718,0.407592427825765,1.51632178544259e-17,0.179013968859294,-0.999452738850496,0.343097737714612,0.201373531540767,-0.139920613012141,-5.20531440867417e-18,-0.0614529185297725,0.343097737714611,0,0,0,0,0,0,0.410292808958769,0.151397555840998,0.344523174981642
24.7,0.343521913847685,0.518886984030267,0.0372664656258438,-1.41795044584873e-16,1.01464287713665,0.343521913847685,-0.995934574121359,-0.584541488703113,0.406157665332554,1.51098419456291e-17,0.178383823373888,-0.995934574121359,0.360519302849361,0.211598728942302,-0.147025399215403,-5.46962604366662e-18,-0.0645733297281039,0.36051930284936,0,0,0,0,0,0,0.410810284493567,0.146948665847239,0.34563210268528
24.71,0.333580883217067,0.51305231878713,0.0413205730911794,-1.41644224033495e-16,1.01642343491449,0.333580883217067,-0.992242679055321,-0.582374613594935,0.404652052896117,1.50538302834404e-17,0.177722560702134,-0.992242679055321,0.377842989440352,0.221766478725121,-0.154090269020688,-5.73245271231243e-18,-0.0676762097056952,0.377842989440351,0,0,0,0,0,0,0.411273682025885,0.142518998995938,0.346730038674388
24.72,0.323677636028955,0.507239829689198,0.0453592718788817,-1.41493976714395e-16,1.01819722522475,0.323677636028955,-0.988378056907454,-0.580106360195275,0.403075999659533,1.4995198088765e-17,0.177030360539046,-0.988378056907454,0.395063903560394,0.231873908508285,-0.161113226608097,-5.99372016629416e-18,-0.0707606819015081,0.395063903560392,0,0,0,0,0,0,0.411683639311453,0.138109945221577,0.347816843740928
24.73,0.313813894333981,0.501450527455514,0.0493818597098231,-1.413443287537e-16,1.01996393962753,0.31381389433398,-0.984341759872106,-0.577737346066037,0.40142993472408,1.49339613249911e-17,0.176307411345247,-0.984341759872106,0.412177151282299,0.24191814591086,-0.168092276157731,-6.25335415729453e-18,-0.0738258697545067,0.412177151282299,0,0,0,0,0,0,0.412040833795364,0.133722869488266,0.348892385188878
24.74,0.303991369416131,0.495685416485882,0.053387638695681,-1.41195306114189e-16,1.02172327161133,0.303991369416131,-0.980134889082893,-0.575268217492931,0.399714307149237,1.48701366979901e-17,0.175553910346969,-0.980134889082894,0.429177838678882,0.251896318551912,-0.175025421849693,-6.51128043699624e-18,-0.0768708967036537,0.429177838678881,0,0,0,0,0,0,0.412345981397001,0.129359110645825,0.349956536832927
24.75,0.294211761303363,0.489945494573628,0.057375915538518,-1.41046934587872e-16,1.02347491668078,0.294211761303363,-0.975758594612704,-0.572699649485474,0.397929585952679,1.48037416561166e-17,0.174770063536057,-0.975758594612704,0.446061071822953,0.261805554050502,-0.181910667864081,-6.76742475708189e-18,-0.0798948861879116,0.446061071822952,0,0,0,0,0,0,0.412599835254451,0.125019980341388,0.351009178991308
24.76,0.28447675827821,0.484231752618367,0.0613460017303644,-1.40899239788562e-16,1.02521857244423,0.28447675827821,-0.9712140754737,-0.570032345776998,0.396076260110281,1.47347943902083e-17,0.173956085669964,-0.9712140754737,0.462821956787322,0.271642980025695,-0.188746018380998,-7.02171286923417e-18,-0.0828969616462438,0.462821956787322,0,0,0,0,0,0,0.412803184431284,0.120706761987845,0.352050198472847
24.77,0.274788036388385,0.478545174338759,0.0652972137528001,-1.40752247144453e-16,1.02695393870143,0.274788036388385,-0.966502579617313,-0.567267038824641,0.394154838556117,1.46633138335861e-17,0.173112200271755,-0.966502579617314,0.479455599644803,0.281405724096555,-0.195529477580545,-7.27407052513572e-18,-0.0858762465176129,0.479455599644802,0,0,0,0,0,0,0.412956852588567,0.116420709790292,0.353079488558273
24.78,0.265147258957391,0.472886735985276,0.0692288732765374,-1.4060598189069e-16,1.02868071753121,0.26514725895739,-0.96162540393425,-0.564404489809351,0.39216585018246,1.45893196620541e-17,0.172238639630105,-0.961625403934251,0.495957106468209,0.291090913882148,-0.202259049642822,-7.52442347646924e-18,-0.0888318642409825,0.495957106468208,0,0,0,0,0,0,0.413061696625045,0.11216304783148,0.354096948975882
24.79,0.255556076095127,0.467257406052958,0.0731403073610017,-1.40460469061949e-16,1.0303986133791,0.255556076095127,-0.956583894254487,-0.561445488635886,0.390109843839784,1.45128322938996e-17,0.171335644799299,-0.956583894254487,0.512321583330351,0.300695677001535,-0.208932738747933,-7.77269747491741e-18,-0.0917629382553148,0.51232158333035,0,0,0,0,0,0,0.41311860528843,0.107934969217098,0.355102485871628
24.8,0.246016124208498,0.461658144994182,0.077030848653914,-1.40315733485014e-16,1.03210733314499,0.246016124208497,-0.951379445347273,-0.558390853932811,0.387987388336759,1.44338728898931e-17,0.170403465599232,-0.951379445347273,0.528544136304042,0.310217141073784,-0.215548549075976,-8.01881827216286e-18,-0.0946685919995735,0.528544136304042,0,0,0,0,0,0,0.413128497760754,0.103737635281581,0.356096011773738
24.81,0.236529025512016,0.456089904931417,0.0808998355908743,-1.40171799771343e-16,1.03380658627083,0.236529025512016,-0.946013500921125,-0.555241433052504,0.385799072440254,1.43524633532881e-17,0.169442360615411,-0.946013500921125,0.544619871462091,0.319652433717955,-0.222104484807054,-8.26271161988825e-18,-0.0975479489127209,0.544619871462091,0,0,0,0,0,0,0.413092322220751,0.0995721748549306,0.357077445551946
24.82,0.227096387538416,0.450553629369993,0.0847466125949404,-1.40028692309653e-16,1.03549608482822,0.227096387538416,-0.940487553623839,-0.551998102071149,0.38354550487534,1.42686263298215e-17,0.168452597198952,-0.94048755362384,0.560543894877312,0.328998682553114,-0.228598550121267,-8.50430326977625e-18,-0.10040013243372,0.560543894877312,0,0,0,0,0,0,0.413011054386222,0.0954396835909275,0.358046712371452
24.83,0.217719802649256,0.445050252910856,0.088570530276213,-1.39886435258491e-16,1.03717554360611,0.217719802649256,-0.934803145042479,-0.548661765788741,0.381227314325285,1.41823852077131e-17,0.16743445146658,-0.934803145042479,0.57631131262252,0.338253015198326,-0.235028749198717,-8.74351897350955e-18,-0.103224266001535,0.576311312622518,0,0,0,0,0,0,0.412885696039333,0.0913412233569133,0.359003743641725
24.84,0.208400847545529,0.439580700963334,0.0923709456314163,-1.39745052538808e-16,1.03884468019846,0.208400847545529,-0.928961865703379,-0.545233357729084,0.378845149431555,1.40937641176662e-17,0.166388208300635,-0.928961865703379,0.59191723077052,0.347412559272654,-0.241393086219505,-8.98028448277081e-18,-0.106019473055127,0.59191723077052,0,0,0,0,0,0,0.412717273537762,0.087277821685189,0.359948476960256
24.85,0.199141082778267,0.434145889457898,0.0961472222434801,-1.39604567826536e-16,1.04050321509187,0.199141082778267,-0.922965355072149,-0.541713840139794,0.376399678793817,1.4002787932867e-17,0.165314161349062,-0.92296535507215,0.607356755394131,0.356474442395163,-0.247689565363733,-9.21452554924267e-18,-0.10878487703346,0.607356755394129,0,0,0,0,0,0,0.4125068363146,0.0832504712859116,0.360880856051403
24.86,0.189942052259149,0.428746724558924,0.0998987304811209,-1.39465004545163e-16,1.04215087175323,0.189942052259149,-0.91681530155367,-0.538104203992292,0.373891590969936,1.3909482268985e-17,0.16421261302542,-0.91681530155367,0.622624992566162,0.365435792184917,-0.2539161908115,-9.44616792460785e-18,-0.111519601375498,0.62262499256616,0,0,0,0,0,0,0.412255455369855,0.0792601296212288,0.361800830700449
24.87,0.180805282771108,0.423384102377453,0.103624847698428,-1.39326385858309e-16,1.04378737671743,0.180805282771108,-0.910513442492089,-0.534405468981808,0.371321594475974,1.38138734841729e-17,0.163083874508876,-0.910513442492089,0.637717048359422,0.374293736260978,-0.260070966742909,-9.67513736054893e-18,-0.114222769520201,0.637717048359421,0,0,0,0,0,0,0.411964221756375,0.0753077185402332,0.362708356683024
24.88,0.171732283478943,0.418058908683959,0.107324958434437,-1.39188734662297e-16,1.04541245967494,0.171732283478943,-0.904061564170833,-0.530618683527387,0.368690417786198,1.37159886790665e-17,0.161928265744211,-0.904061564170834,0.652628028846727,0.383045402242413,-0.266151897338059,-9.90135960874861e-18,-0.116893504906535,0.652628028846727,0,0,0,0,0,0,0.411634245062952,0.0713941239741965,0.36360339569002
24.89,0.16272454543992,0.412772018621101,0.110998454612723,-1.39052073578734e-16,1.04702585355954,0.162724545439919,-0.897461501812599,-0.526744924771878,0.365998809333067,1.36158556967848e-17,0.160746115441811,-0.897461501812599,0.66735304010089,0.391687917748285,-0.272156986777055,-1.01247604208896e-17,-0.119530930973462,0.66735304010089,0,0,0,0,0,0,0.411266651897319,0.0675201956913725,0.364485915248162
24.9,0.15378354111438,0.407524296416494,0.114644735740972,-1.38916424947082e-16,1.04862729463593,0.153783541114379,-0.89071513957935,-0.522785298581943,0.363247537507244,1.351350312293e-17,0.159537761077676,-0.89071513957935,0.681887188194719,0.400218410397658,-0.278084239239994,-1.03452655486545e-17,-0.122134171159943,0.681887188194719,0,0,0,0,0,0,0.410862584371657,0.0636867471105617,0.365355888636396
24.91,0.14491072387635,0.402316595095467,0.11826320911057,-1.38781810817236e-16,1.05021652258739,0.14491072387635,-0.883824410572328,-0.51874093954805,0.360437390657587,1.34089602855874e-17,0.158303548893417,-0.88382441057233,0.696225579201028,0.408634007809596,-0.283931658906979,-1.05628007437261e-17,-0.124702348904944,0.696225579201028,0,0,0,0,0,0,0.410423198593208,0.059894555172474,0.366213294798237
24.92,0.136107527524147,0.397149756193823,0.121853289996184,-1.38648252942096e-16,1.05179328060345,0.136107527524147,-0.876791296832045,-0.514613010984478,0.357569177091157,1.33022572553255e-17,0.157043833896252,-0.876791296832045,0.710363319192631,0.416931837603164,-0.289697249958112,-1.07772917577869e-17,-0.127234587647427,0.71036331919263,0,0,0,0,0,0,0.409949663162456,0.056144360267816,0.367058118250262
24.93,0.127375365790992,0.392024609470608,0.125414401855338,-1.38515772770145e-16,1.05335731546754,0.127375365790991,-0.869617829338282,-0.510402704929318,0.354643725073211,1.31934248451961e-17,0.155758979859013,-0.869617829338282,0.724295514242335,0.425109027397425,-0.295379016573492,-1.09886643425196e-17,-0.129730010826353,0.724295514242335,0,0,0,0,0,0,0.409443157681314,0.0524368662209131,0.36789034898691
24.94,0.118715631855602,0.386941972620861,0.128945976528003,-1.38384391438022e-16,1.05490837764465,0.118715631855601,-0.862306088010095,-0.506111242144464,0.351661882827206,1.30824946107339e-17,0.154449359320141,-0.862306088010096,0.738017270422958,0.433162704811444,-0.300974962933223,-1.11968442496069e-17,-0.132187741880688,0.738017270422958,0,0,0,0,0,0,0.408904871273615,0.0487727403275484,0.368709982381771
24.95,0.110129697852815,0.38190265098839,0.132447454436176,-1.382541297631e-16,1.05644622136898,0.110129697852814,-0.854858201705812,-0.501739872115627,0.348624518534798,1.29694988499571e-17,0.153115353583685,-0.854858201705812,0.75152369380731,0.441089997464286,-0.306483093217404,-1.14017572307316e-17,-0.134606904249394,0.751523693807308,0,0,0,0,0,0,0.408336001120155,0.0451526134456294,0.369517019085537
24.96,0.101618914384185,0.376907437278522,0.13591828478346,-1.38125008236058e-16,1.05797060473159,0.101618914384184,-0.847276348223028,-0.497289873052319,0.345532520335843,1.28544706033669e-17,0.151757352719308,-0.847276348223028,0.764809890468198,0.448888032975012,-0.311901411606136,-1.16033290375761e-17,-0.136986621371432,0.764809890468198,0,0,0,0,0,0,0.407737751010415,0.0415770801371483,0.370311464920803
24.97,0.0931846100285958,0.371957111270872,0.139357925754647,-1.37997047013458e-16,1.05948128976808,0.0931846100285953,-0.839562754298615,-0.492762551887869,0.342386796328393,1.27374436539476e-17,0.150375755562282,-0.839562754298616,0.777870966478438,0.456553938962688,-0.317227922279521,-1.18014854218232e-17,-0.139326016685767,0.777870966478438,0,0,0,0,0,0,0.407111329913009,0.0380466988598553,0.371093330773911
24.98,0.0848280908528682,0.367052439532103,0.142765844715303,-1.3787026591032e-16,1.06097804254622,0.0848280908528678,-0.831719695608719,-0.488159244279412,0.339188274568703,1.26184525271668e-17,0.148970969713489,-0.831719695608719,0.790702027910846,0.464084843046379,-0.322460629417661,-1.19961521351556e-17,-0.141624213631362,0.790702027910844,0,0,0,0,0,0,0.40645795056678,0.0345619922069407,0.371862632484016
24.99,0.0765506399223606,0.362194175128686,0.146141518411344,-1.37744684392695e-16,1.06246063325363,0.0765506399223601,-0.82374949676875,-0.483481314607892,0.335937903071224,1.24975324909753e-17,0.147543411539421,-0.82374949676875,0.803298180838227,0.471477872845149,-0.327597537200655,-1.21872549292559e-17,-0.143880335647179,0.803298180838227,0,0,0,0,0,0,0.405778828094394,0.0311234471929621,0.372619390729582
25,0.068353516811583,0.357383057339664,0.149484433168625,-1.37620321570246e-16,1.06392883628539,0.0683535168115825,-0.815654531333396,-0.478730155978063,0.332636649808607,1.23747195558069e-17,0.146093506172181,-0.815654531333396,0.815654531333397,0.478730155978061,-0.332636649808606,-1.23747195558069e-17,-0.146093506172181,0.815654531333397,0,0,0,0,0,0,0.405075178640143,0.0277315155841811,0.373363630912493
25.01,0.0602379571148022,0.352619811369415,0.152794085092518,-1.37497196188815e-16,1.06538243033178,0.0602379571148017,-0.807437221796614,-0.473907190218487,0.329285502711702,1.22500504745787e-17,0.144621687509483,-0.807437221796614,0.827766185469166,0.485838820064178,-0.337575971421613,-1.2558471766491e-17,-0.148262848645332,0.827766185469165,0,0,0,0,0,0,0.404348218033579,0.0243866142713931,0.374095383039987
25.02,0.0522051719566481,0.347905148060411,0.156069980267492,-1.37375326623006e-16,1.06682119846584,0.0522051719566476,-0.799100039591633,-0.469013867881537,0.325885469669557,1.2123562742691e-17,0.143128398214651,-0.799100039591633,0.839628249318348,0.492800992722567,-0.34241350621978,-1.27384373129911e-17,-0.150387486505594,0.839628249318347,0,0,0,0,0,0,0.403599160480487,0.0210891256832864,0.374814681604609
25.03,0.0442563475027258,0.34323976360598,0.159311634956698,-1.37254730868753e-16,1.06824492823109,0.0442563475027253,-0.790645505090959,-0.464051668243397,0.322437578529422,1.19952945980272e-17,0.141614089716618,-0.790645505090959,0.851235828953753,0.49961380157229,-0.347147258383206,-1.29145419469898e-17,-0.15246654319193,0.851235828953751,0,0,0,0,0,0,0.402829217282599,0.0178393982383143,0.375521565462394
25.04,0.0363926444702138,0.338624339263072,0.162518575801553,-1.37135426535902e-16,1.06965341172916,0.0363926444702138,-0.782076187606363,-0.459022099304058,0.318942877096742,1.18652850209539e-17,0.140079222209929,-0.782076187606363,0.862584030448196,0.506274374232415,-0.351775232091994,-1.30867114201698e-17,-0.154499142143304,0.862584030448195,0,0,0,0,0,0,0.402039595587318,0.0146377468330018,0.376216077709474
25.05,0.0286151976384792,0.334059541065015,0.165690340021319,-1.37017430840782e-16,1.07104644570748,0.0286151976384788,-0.77339470538889,-0.453926697787318,0.315402433135164,1.17335737343209e-17,0.138524264654739,-0.77339470538889,0.873667959874484,0.512779838322,-0.356295431526242,-1.32548714842136e-17,-0.156484406798678,0.873667959874484,0,0,0,0,0,0,0.401231497168646,0.0114844533645969,0.376898265557326
25.06,0.0209251153596819,0.329546019534283,0.168826475612682,-1.36900760598779e-16,1.07242383164688,0.0209251153596814,-0.764603725628856,-0.448767029140789,0.311817334366532,1.16002012034612e-17,0.136949694776812,-0.764603725628858,0.884482723305435,0.519127321460113,-0.360705860866055,-1.34189478908041e-17,-0.158421460597015,0.884482723305433,0,0,0,0,0,0,0.400406117240377,0.00837976728591333,0.377568180206866
25.07,0.0133234790693828,0.325084409395252,0.171926541549342,-1.36785432216916e-16,1.07378537584927,0.0133234790693819,-0.755705964455853,-0.443544687535889,0.30818868847089,1.14652086361907e-17,0.135355999067525,-0.755705964455854,0.895023426813853,0.525313951265817,-0.365004524291531,-1.35788663916237e-17,-0.160309426977277,0.895023426813852,0,0,0,0,0,0,0.39956464330249,0.00532390619020448,0.378225876721592
25.08,0.00581134279714934,0.320675329286967,0.174990107981587,-1.36671461686425e-16,1.07513088952534,0.00581134279714934,-0.746704186938745,-0.43826129586785,0.304517623086482,1.1328637982809e-17,0.133743672783864,-0.746704186938746,0.905285176472562,0.531336855358178,-0.369189425982773,-1.37345527383554e-17,-0.16214742937843,0.90528517647256,0,0,0,0,0,0,0.398708254021612,0.00231705642387997,0.378871413899992
25.09,-0.00161026732283509,0.3163193814759,0.17801675643588,-1.36558864575321e-16,1.07646018888214,-0.00161026732283509,-0.73760120708566,-0.432918505755707,0.300805285809749,1.11905319360983e-17,0.132113219948424,-0.73760120708566,0.915263078354361,0.537193161356257,-0.373258570119882,-1.38859326826815e-17,-0.163934591239434,0.91526307835436,0,0,0,0,0,0,0.397838118146274,-0.000640626275135523,0.379504854147423
25.1,-0.00894035354116385,0.312017151568715,0.181006080014439,-1.36447656020979e-16,1.07777309521079,-0.00894035354116474,-0.728399887844004,-0.427517997542309,0.297052844195331,1.10509339313244e-17,0.130465153349412,-0.728399887844006,0.924952238532072,0.54287999687912,-0.377209960882959,-1.4032931976285e-17,-0.165670035999254,0.924952238532072,0,0,0,0,0,0,0.396955393457595,-0.003549016115613,0.380126263347669
25.11,-0.0161779469826036,0.307769208225027,0.183957683594819,-1.36337850722711e-16,1.07906943497412,-0.0161779469826044,-0.719103141100456,-0.422061480294312,0.29326148575607,1.09098881462361e-17,0.128799994540646,-0.719103141100456,0.934347763078501,0.548394489545832,-0.381041602452104,-1.41754763708483e-17,-0.167352887096851,0.934347763078499,0,0,0,0,0,0,0.396061225755918,-0.00640801657001342,0.380735710734389
25.12,-0.0233221081354817,0.303576102870168,0.186871184029496,-1.36229462934337e-16,1.08034903989433,-0.0233221081354826,-0.709713927680963,-0.416550691802183,0.289432417963002,1.07674395010653e-17,0.127118273841553,-0.709713927680963,0.943444758066462,0.553733766975454,-0.384751499007419,-1.43134916180542e-17,-0.168982267971189,0.94344475806646,0,0,0,0,0,0,0.395156747883828,-0.00921755967247081,0.381333268762664
